TITLE	
1829.0000	0.02964
1828.0000	0.02964
1827.0000	0.02965
1826.0000	0.02966
1825.0000	0.02967
1824.0000	0.0297
1823.0000	0.02971
1822.0000	0.02972
1821.0000	0.02974
1820.0000	0.02973
1819.0000	0.02974
1818.0000	0.02974
1817.0000	0.02975
1816.0000	0.02977
1815.0000	0.02979
1814.0000	0.02981
1813.0000	0.02982
1812.0000	0.02985
1811.0000	0.02986
1810.0000	0.02987
1809.0000	0.02984
1808.0000	0.02986
1807.0000	0.02986
1806.0000	0.02987
1805.0000	0.02987
1804.0000	0.02989
1803.0000	0.0299
1802.0000	0.0299
1801.0000	0.02991
1800.0000	0.02991
1799.0000	0.02991
1798.0000	0.02991
1797.0000	0.02991
1796.0000	0.02993
1795.0000	0.02994
1794.0000	0.02996
1793.0000	0.02995
1792.0000	0.02995
1791.0000	0.02995
1790.0000	0.02996
1789.0000	0.02997
1788.0000	0.02997
1787.0000	0.02999
1786.0000	0.03001
1785.0000	0.03002
1784.0000	0.03003
1783.0000	0.03003
1782.0000	0.03005
1781.0000	0.03006
1780.0000	0.03009
1779.0000	0.0301
1778.0000	0.03013
1777.0000	0.03015
1776.0000	0.03016
1775.0000	0.03018
1774.0000	0.03019
1773.0000	0.03022
1772.0000	0.03023
1771.0000	0.03024
1770.0000	0.03028
1769.0000	0.03031
1768.0000	0.03033
1767.0000	0.03034
1766.0000	0.03037
1765.0000	0.0304
1764.0000	0.03041
1763.0000	0.03044
1762.0000	0.03044
1761.0000	0.03044
1760.0000	0.03048
1759.0000	0.03047
1758.0000	0.03048
1757.0000	0.03047
1756.0000	0.03047
1755.0000	0.03047
1754.0000	0.03045
1753.0000	0.03045
1752.0000	0.03046
1751.0000	0.03046
1750.0000	0.03044
1749.0000	0.03045
1748.0000	0.03046
1747.0000	0.03046
1746.0000	0.03045
1745.0000	0.03045
1744.0000	0.03045
1743.0000	0.03045
1742.0000	0.03045
1741.0000	0.03046
1740.0000	0.03049
1739.0000	0.03051
1738.0000	0.03056
1737.0000	0.03059
1736.0000	0.03066
1735.0000	0.03071
1734.0000	0.03074
1733.0000	0.03078
1732.0000	0.03084
1731.0000	0.03088
1730.0000	0.03091
1729.0000	0.03095
1728.0000	0.031
1727.0000	0.03103
1726.0000	0.03106
1725.0000	0.03105
1724.0000	0.03108
1723.0000	0.0311
1722.0000	0.0311
1721.0000	0.03111
1720.0000	0.03112
1719.0000	0.03113
1718.0000	0.03113
1717.0000	0.03113
1716.0000	0.03113
1715.0000	0.03113
1714.0000	0.03113
1713.0000	0.03116
1712.0000	0.03117
1711.0000	0.03118
1710.0000	0.03119
1709.0000	0.03119
1708.0000	0.03119
1707.0000	0.0312
1706.0000	0.0312
1705.0000	0.03121
1704.0000	0.03122
1703.0000	0.03122
1702.0000	0.03122
1701.0000	0.03122
1700.0000	0.03121
1699.0000	0.03121
1698.0000	0.03121
1697.0000	0.03121
1696.0000	0.03123
1695.0000	0.03127
1694.0000	0.03129
1693.0000	0.03131
1692.0000	0.03134
1691.0000	0.03136
1690.0000	0.03139
1689.0000	0.03138
1688.0000	0.03139
1687.0000	0.0314
1686.0000	0.03142
1685.0000	0.03142
1684.0000	0.03142
1683.0000	0.03144
1682.0000	0.03147
1681.0000	0.03151
1680.0000	0.03154
1679.0000	0.03157
1678.0000	0.03161
1677.0000	0.03167
1676.0000	0.0317
1675.0000	0.03174
1674.0000	0.03179
1673.0000	0.03183
1672.0000	0.03187
1671.0000	0.03193
1670.0000	0.03198
1669.0000	0.03205
1668.0000	0.03211
1667.0000	0.03219
1666.0000	0.03226
1665.0000	0.03234
1664.0000	0.03238
1663.0000	0.03246
1662.0000	0.03253
1661.0000	0.0326
1660.0000	0.03266
1659.0000	0.03275
1658.0000	0.03284
1657.0000	0.03293
1656.0000	0.03301
1655.0000	0.0331
1654.0000	0.03318
1653.0000	0.0333
1652.0000	0.0334
1651.0000	0.03352
1650.0000	0.03364
1649.0000	0.03376
1648.0000	0.0339
1647.0000	0.03402
1646.0000	0.03414
1645.0000	0.03428
1644.0000	0.03442
1643.0000	0.03458
1642.0000	0.03471
1641.0000	0.03487
1640.0000	0.03505
1639.0000	0.03521
1638.0000	0.03539
1637.0000	0.03558
1636.0000	0.03577
1635.0000	0.03597
1634.0000	0.03616
1633.0000	0.03637
1632.0000	0.03659
1631.0000	0.03677
1630.0000	0.03699
1629.0000	0.03721
1628.0000	0.03743
1627.0000	0.03766
1626.0000	0.03789
1625.0000	0.03814
1624.0000	0.03838
1623.0000	0.03865
1622.0000	0.03891
1621.0000	0.03918
1620.0000	0.03946
1619.0000	0.03974
1618.0000	0.04
1617.0000	0.04032
1616.0000	0.04063
1615.0000	0.04095
1614.0000	0.04128
1613.0000	0.04161
1612.0000	0.04196
1611.0000	0.04233
1610.0000	0.04269
1609.0000	0.04307
1608.0000	0.04348
1607.0000	0.04387
1606.0000	0.04428
1605.0000	0.0447
1604.0000	0.04515
1603.0000	0.0456
1602.0000	0.04607
1601.0000	0.04654
1600.0000	0.04706
1599.0000	0.04757
1598.0000	0.04809
1597.0000	0.04864
1596.0000	0.04919
1595.0000	0.04975
1594.0000	0.05032
1593.0000	0.05093
1592.0000	0.05155
1591.0000	0.0522
1590.0000	0.05284
1589.0000	0.0535
1588.0000	0.05418
1587.0000	0.05487
1586.0000	0.05558
1585.0000	0.05631
1584.0000	0.05706
1583.0000	0.05783
1582.0000	0.05863
1581.0000	0.05945
1580.0000	0.06027
1579.0000	0.06113
1578.0000	0.06201
1577.0000	0.0629
1576.0000	0.06381
1575.0000	0.06477
1574.0000	0.06573
1573.0000	0.06674
1572.0000	0.06773
1571.0000	0.06876
1570.0000	0.06985
1569.0000	0.07092
1568.0000	0.07205
1567.0000	0.07319
1566.0000	0.07436
1565.0000	0.07556
1564.0000	0.07679
1563.0000	0.07804
1562.0000	0.07933
1561.0000	0.08063
1560.0000	0.08195
1559.0000	0.08333
1558.0000	0.08472
1557.0000	0.08616
1556.0000	0.08764
1555.0000	0.08916
1554.0000	0.09072
1553.0000	0.09231
1552.0000	0.09395
1551.0000	0.09561
1550.0000	0.09729
1549.0000	0.09902
1548.0000	0.10076
1547.0000	0.10256
1546.0000	0.10438
1545.0000	0.10623
1544.0000	0.10812
1543.0000	0.11005
1542.0000	0.11202
1541.0000	0.11402
1540.0000	0.11603
1539.0000	0.1181
1538.0000	0.1202
1537.0000	0.12234
1536.0000	0.12451
1535.0000	0.12674
1534.0000	0.12898
1533.0000	0.13129
1532.0000	0.13362
1531.0000	0.13599
1530.0000	0.1384
1529.0000	0.14085
1528.0000	0.14333
1527.0000	0.14585
1526.0000	0.1484
1525.0000	0.151
1524.0000	0.15364
1523.0000	0.15629
1522.0000	0.15899
1521.0000	0.16174
1520.0000	0.16449
1519.0000	0.1673
1518.0000	0.17014
1517.0000	0.173
1516.0000	0.17588
1515.0000	0.1788
1514.0000	0.18175
1513.0000	0.18471
1512.0000	0.18772
1511.0000	0.19075
1510.0000	0.19378
1509.0000	0.19687
1508.0000	0.19997
1507.0000	0.20309
1506.0000	0.20623
1505.0000	0.20939
1504.0000	0.21257
1503.0000	0.21575
1502.0000	0.21895
1501.0000	0.22218
1500.0000	0.2254
1499.0000	0.22863
1498.0000	0.23188
1497.0000	0.23514
1496.0000	0.23839
1495.0000	0.24165
1494.0000	0.24489
1493.0000	0.24815
1492.0000	0.25141
1491.0000	0.25463
1490.0000	0.25783
1489.0000	0.261
1488.0000	0.26417
1487.0000	0.26731
1486.0000	0.27042
1485.0000	0.27353
1484.0000	0.27659
1483.0000	0.27962
1482.0000	0.28262
1481.0000	0.28558
1480.0000	0.28849
1479.0000	0.29136
1478.0000	0.29419
1477.0000	0.29697
1476.0000	0.29967
1475.0000	0.30235
1474.0000	0.30495
1473.0000	0.30751
1472.0000	0.30999
1471.0000	0.3124
1470.0000	0.31476
1469.0000	0.31701
1468.0000	0.31919
1467.0000	0.32129
1466.0000	0.32329
1465.0000	0.32522
1464.0000	0.32706
1463.0000	0.32882
1462.0000	0.33048
1461.0000	0.33206
1460.0000	0.33352
1459.0000	0.33491
1458.0000	0.3362
1457.0000	0.33737
1456.0000	0.33845
1455.0000	0.33939
1454.0000	0.34025
1453.0000	0.341
1452.0000	0.34161
1451.0000	0.34215
1450.0000	0.3426
1449.0000	0.34293
1448.0000	0.34315
1447.0000	0.34326
1446.0000	0.34329
1445.0000	0.34318
1444.0000	0.34295
1443.0000	0.34264
1442.0000	0.34222
1441.0000	0.3417
1440.0000	0.34104
1439.0000	0.34032
1438.0000	0.33946
1437.0000	0.33852
1436.0000	0.3375
1435.0000	0.33635
1434.0000	0.33512
1433.0000	0.3338
1432.0000	0.33237
1431.0000	0.33086
1430.0000	0.32926
1429.0000	0.32756
1428.0000	0.32578
1427.0000	0.32391
1426.0000	0.32196
1425.0000	0.31993
1424.0000	0.31782
1423.0000	0.31564
1422.0000	0.31339
1421.0000	0.31107
1420.0000	0.3087
1419.0000	0.30627
1418.0000	0.30378
1417.0000	0.30125
1416.0000	0.29865
1415.0000	0.296
1414.0000	0.29331
1413.0000	0.29059
1412.0000	0.28784
1411.0000	0.28504
1410.0000	0.28222
1409.0000	0.27935
1408.0000	0.27647
1407.0000	0.27355
1406.0000	0.27062
1405.0000	0.26763
1404.0000	0.26466
1403.0000	0.26165
1402.0000	0.25863
1401.0000	0.25563
1400.0000	0.25263
1399.0000	0.24961
1398.0000	0.24662
1397.0000	0.24362
1396.0000	0.24062
1395.0000	0.23763
1394.0000	0.23465
1393.0000	0.23169
1392.0000	0.22874
1391.0000	0.22579
1390.0000	0.22289
1389.0000	0.22003
1388.0000	0.21717
1387.0000	0.21433
1386.0000	0.21153
1385.0000	0.20876
1384.0000	0.206
1383.0000	0.20326
1382.0000	0.20052
1381.0000	0.19781
1380.0000	0.19511
1379.0000	0.19246
1378.0000	0.18986
1377.0000	0.18729
1376.0000	0.18479
1375.0000	0.18236
1374.0000	0.17997
1373.0000	0.17766
1372.0000	0.17538
1371.0000	0.17316
1370.0000	0.17096
1369.0000	0.1688
1368.0000	0.16668
1367.0000	0.1646
1366.0000	0.16255
1365.0000	0.16055
1364.0000	0.15858
1363.0000	0.15665
1362.0000	0.15477
1361.0000	0.15292
1360.0000	0.15113
1359.0000	0.14937
1358.0000	0.14766
1357.0000	0.14601
1356.0000	0.14439
1355.0000	0.14282
1354.0000	0.14128
1353.0000	0.1398
1352.0000	0.13837
1351.0000	0.13697
1350.0000	0.13562
1349.0000	0.13431
1348.0000	0.13305
1347.0000	0.1318
1346.0000	0.13062
1345.0000	0.1295
1344.0000	0.12839
1343.0000	0.12732
1342.0000	0.12629
1341.0000	0.12531
1340.0000	0.12437
1339.0000	0.12345
1338.0000	0.12256
1337.0000	0.12172
1336.0000	0.1209
1335.0000	0.12011
1334.0000	0.11937
1333.0000	0.11863
1332.0000	0.11795
1331.0000	0.11727
1330.0000	0.11665
1329.0000	0.11606
1328.0000	0.11548
1327.0000	0.11493
1326.0000	0.11441
1325.0000	0.11392
1324.0000	0.11346
1323.0000	0.11302
1322.0000	0.11261
1321.0000	0.11225
1320.0000	0.1119
1319.0000	0.11158
1318.0000	0.1113
1317.0000	0.11105
1316.0000	0.11083
1315.0000	0.11064
1314.0000	0.11047
1313.0000	0.1103
1312.0000	0.11016
1311.0000	0.11003
1310.0000	0.1099
1309.0000	0.10976
1308.0000	0.10965
1307.0000	0.10955
1306.0000	0.10947
1305.0000	0.10941
1304.0000	0.10934
1303.0000	0.10932
1302.0000	0.1093
1301.0000	0.10932
1300.0000	0.10935
1299.0000	0.10939
1298.0000	0.10945
1297.0000	0.10953
1296.0000	0.10963
1295.0000	0.10973
1294.0000	0.10987
1293.0000	0.10999
1292.0000	0.11015
1291.0000	0.11032
1290.0000	0.1105
1289.0000	0.1107
1288.0000	0.1109
1287.0000	0.11113
1286.0000	0.11137
1285.0000	0.11162
1284.0000	0.11188
1283.0000	0.11213
1282.0000	0.11242
1281.0000	0.11271
1280.0000	0.11301
1279.0000	0.11331
1278.0000	0.11363
1277.0000	0.11395
1276.0000	0.11429
1275.0000	0.11465
1274.0000	0.11499
1273.0000	0.11536
1272.0000	0.11573
1271.0000	0.11611
1270.0000	0.11651
1269.0000	0.11689
1268.0000	0.11729
1267.0000	0.11773
1266.0000	0.11815
1265.0000	0.11856
1264.0000	0.11898
1263.0000	0.11941
1262.0000	0.11988
1261.0000	0.12033
1260.0000	0.12078
1259.0000	0.12126
1258.0000	0.12175
1257.0000	0.12225
1256.0000	0.12276
1255.0000	0.12325
1254.0000	0.12375
1253.0000	0.12428
1252.0000	0.1248
1251.0000	0.12534
1250.0000	0.12586
1249.0000	0.12642
1248.0000	0.12696
1247.0000	0.12753
1246.0000	0.1281
1245.0000	0.12867
1244.0000	0.12926
1243.0000	0.12986
1242.0000	0.13046
1241.0000	0.13108
1240.0000	0.13169
1239.0000	0.13232
1238.0000	0.13296
1237.0000	0.13359
1236.0000	0.13423
1235.0000	0.13489
1234.0000	0.13557
1233.0000	0.13625
1232.0000	0.13695
1231.0000	0.13765
1230.0000	0.13837
1229.0000	0.13911
1228.0000	0.13984
1227.0000	0.14057
1226.0000	0.14131
1225.0000	0.14209
1224.0000	0.14287
1223.0000	0.14365
1222.0000	0.14445
1221.0000	0.14526
1220.0000	0.14609
1219.0000	0.14692
1218.0000	0.14777
1217.0000	0.14863
1216.0000	0.14951
1215.0000	0.15041
1214.0000	0.15131
1213.0000	0.15221
1212.0000	0.15313
1211.0000	0.15405
1210.0000	0.155
1209.0000	0.15595
1208.0000	0.1569
1207.0000	0.1579
1206.0000	0.15889
1205.0000	0.15989
1204.0000	0.1609
1203.0000	0.16193
1202.0000	0.16296
1201.0000	0.16401
1200.0000	0.16525
1199.0000	0.16631
1198.0000	0.16737
1197.0000	0.16845
1196.0000	0.16953
1195.0000	0.17061
1194.0000	0.17171
1193.0000	0.17282
1192.0000	0.17395
1191.0000	0.1751
1190.0000	0.17622
1189.0000	0.17737
1188.0000	0.17852
1187.0000	0.1797
1186.0000	0.18085
1185.0000	0.18203
1184.0000	0.18321
1183.0000	0.1844
1182.0000	0.18556
1181.0000	0.18673
1180.0000	0.18789
1179.0000	0.18906
1178.0000	0.19021
1177.0000	0.19135
1176.0000	0.1925
1175.0000	0.19365
1174.0000	0.19479
1173.0000	0.1959
1172.0000	0.197
1171.0000	0.19814
1170.0000	0.19923
1169.0000	0.20032
1168.0000	0.20138
1167.0000	0.20243
1166.0000	0.20348
1165.0000	0.2045
1164.0000	0.20546
1163.0000	0.20645
1162.0000	0.20742
1161.0000	0.20837
1160.0000	0.2093
1159.0000	0.21017
1158.0000	0.21106
1157.0000	0.21192
1156.0000	0.21275
1155.0000	0.21353
1154.0000	0.2143
1153.0000	0.21507
1152.0000	0.21579
1151.0000	0.21648
1150.0000	0.21715
1149.0000	0.2178
1148.0000	0.21842
1147.0000	0.219
1146.0000	0.21953
1145.0000	0.22008
1144.0000	0.22057
1143.0000	0.22103
1142.0000	0.22148
1141.0000	0.22187
1140.0000	0.22227
1139.0000	0.22262
1138.0000	0.22293
1137.0000	0.22323
1136.0000	0.2235
1135.0000	0.22376
1134.0000	0.22397
1133.0000	0.22416
1132.0000	0.22434
1131.0000	0.22449
1130.0000	0.22461
1129.0000	0.22469
1128.0000	0.22476
1127.0000	0.22483
1126.0000	0.22487
1125.0000	0.22487
1124.0000	0.22488
1123.0000	0.22487
1122.0000	0.22483
1121.0000	0.22478
1120.0000	0.22471
1119.0000	0.22465
1118.0000	0.22457
1117.0000	0.22445
1116.0000	0.22435
1115.0000	0.22423
1114.0000	0.22412
1113.0000	0.22399
1112.0000	0.22386
1111.0000	0.22374
1110.0000	0.22361
1109.0000	0.22347
1108.0000	0.22332
1107.0000	0.22321
1106.0000	0.22308
1105.0000	0.22296
1104.0000	0.22284
1103.0000	0.22273
1102.0000	0.22262
1101.0000	0.22252
1100.0000	0.22242
1099.0000	0.22235
1098.0000	0.22227
1097.0000	0.22221
1096.0000	0.22216
1095.0000	0.22211
1094.0000	0.2221
1093.0000	0.22207
1092.0000	0.22205
1091.0000	0.22204
1090.0000	0.22206
1089.0000	0.2221
1088.0000	0.22216
1087.0000	0.22221
1086.0000	0.22232
1085.0000	0.22243
1084.0000	0.22256
1083.0000	0.22268
1082.0000	0.22284
1081.0000	0.22301
1080.0000	0.22322
1079.0000	0.22342
1078.0000	0.22365
1077.0000	0.22391
1076.0000	0.22418
1075.0000	0.22446
1074.0000	0.22477
1073.0000	0.2251
1072.0000	0.22545
1071.0000	0.22582
1070.0000	0.22621
1069.0000	0.22661
1068.0000	0.22704
1067.0000	0.22747
1066.0000	0.22791
1065.0000	0.2284
1064.0000	0.2289
1063.0000	0.22942
1062.0000	0.22995
1061.0000	0.23052
1060.0000	0.2311
1059.0000	0.23169
1058.0000	0.23232
1057.0000	0.23293
1056.0000	0.23357
1055.0000	0.23425
1054.0000	0.23491
1053.0000	0.23561
1052.0000	0.23631
1051.0000	0.23704
1050.0000	0.23779
1049.0000	0.23856
1048.0000	0.23934
1047.0000	0.24013
1046.0000	0.24092
1045.0000	0.24175
1044.0000	0.24257
1043.0000	0.24344
1042.0000	0.24429
1041.0000	0.24515
1040.0000	0.24604
1039.0000	0.24694
1038.0000	0.24785
1037.0000	0.24878
1036.0000	0.24972
1035.0000	0.25067
1034.0000	0.25161
1033.0000	0.25259
1032.0000	0.25356
1031.0000	0.25456
1030.0000	0.25556
1029.0000	0.25657
1028.0000	0.25763
1027.0000	0.25867
1026.0000	0.25971
1025.0000	0.26078
1024.0000	0.26184
1023.0000	0.26294
1022.0000	0.26404
1021.0000	0.26512
1020.0000	0.26625
1019.0000	0.26737
1018.0000	0.2685
1017.0000	0.26965
1016.0000	0.27079
1015.0000	0.27197
1014.0000	0.27315
1013.0000	0.27432
1012.0000	0.27552
1011.0000	0.27672
1010.0000	0.27794
1009.0000	0.27914
1008.0000	0.28037
1007.0000	0.28162
1006.0000	0.28286
1005.0000	0.2841
1004.0000	0.28534
1003.0000	0.28659
1002.0000	0.28787
1001.0000	0.28914
1000.0000	0.29042
999.0000	0.29171
998.0000	0.29303
997.0000	0.29436
996.0000	0.29566
995.0000	0.29701
994.0000	0.29835
993.0000	0.2997
992.0000	0.30105
991.0000	0.30242
990.0000	0.30382
989.0000	0.30521
988.0000	0.3066
987.0000	0.308
986.0000	0.30944
985.0000	0.31088
984.0000	0.31232
983.0000	0.31375
982.0000	0.3152
981.0000	0.31667
980.0000	0.31817
979.0000	0.31963
978.0000	0.32114
977.0000	0.32265
976.0000	0.32419
975.0000	0.32573
974.0000	0.32724
973.0000	0.32879
972.0000	0.33035
971.0000	0.33192
970.0000	0.3335
969.0000	0.33508
968.0000	0.33665
967.0000	0.33825
966.0000	0.33985
965.0000	0.34145
964.0000	0.34306
963.0000	0.34468
962.0000	0.34633
961.0000	0.34798
960.0000	0.34964
959.0000	0.35132
958.0000	0.35301
957.0000	0.35471
956.0000	0.35639
955.0000	0.35809
954.0000	0.3598
953.0000	0.3615
952.0000	0.36322
951.0000	0.36491
950.0000	0.36666
949.0000	0.36841
948.0000	0.37014
947.0000	0.3719
946.0000	0.37366
945.0000	0.37544
944.0000	0.37721
943.0000	0.379
942.0000	0.38078
941.0000	0.38257
940.0000	0.38437
939.0000	0.38617
938.0000	0.38797
937.0000	0.3898
936.0000	0.39162
935.0000	0.39345
934.0000	0.3953
933.0000	0.39712
932.0000	0.39897
931.0000	0.4008
930.0000	0.40263
929.0000	0.40447
928.0000	0.40631
927.0000	0.40817
926.0000	0.41003
925.0000	0.41187
924.0000	0.41372
923.0000	0.41557
922.0000	0.41743
921.0000	0.41928
920.0000	0.42114
919.0000	0.42298
918.0000	0.42488
917.0000	0.42672
916.0000	0.42858
915.0000	0.43046
914.0000	0.43228
913.0000	0.43411
912.0000	0.43596
911.0000	0.4378
910.0000	0.43961
909.0000	0.44142
908.0000	0.44325
907.0000	0.44506
906.0000	0.44688
905.0000	0.44867
904.0000	0.45042
903.0000	0.45222
902.0000	0.45396
901.0000	0.45572
900.0000	0.45751
899.0000	0.45922
898.0000	0.461
897.0000	0.46272
896.0000	0.46444
895.0000	0.46618
894.0000	0.46786
893.0000	0.46958
892.0000	0.47125
891.0000	0.47288
890.0000	0.47454
889.0000	0.47613
888.0000	0.47776
887.0000	0.47938
886.0000	0.48096
885.0000	0.48259
884.0000	0.48414
883.0000	0.48571
882.0000	0.48725
881.0000	0.48875
880.0000	0.4903
879.0000	0.49177
878.0000	0.49329
877.0000	0.49479
876.0000	0.49627
875.0000	0.49779
874.0000	0.49919
873.0000	0.50068
872.0000	0.50215
871.0000	0.50359
870.0000	0.50497
869.0000	0.5064
868.0000	0.50784
867.0000	0.5092
866.0000	0.51056
865.0000	0.51186
864.0000	0.5132
863.0000	0.51455
862.0000	0.51584
861.0000	0.51722
860.0000	0.51861
859.0000	0.52005
858.0000	0.52146
857.0000	0.52281
856.0000	0.52419
855.0000	0.52553
854.0000	0.52673
853.0000	0.52803
852.0000	0.52928
851.0000	0.53068
850.0000	0.53201
849.0000	0.53343
848.0000	0.5348
847.0000	0.53617
846.0000	0.53757
845.0000	0.5389
844.0000	0.54023
843.0000	0.54163
842.0000	0.54297
841.0000	0.54449
840.0000	0.54588
839.0000	0.54747
838.0000	0.54898
837.0000	0.55046
836.0000	0.55196
835.0000	0.55341
834.0000	0.55494
833.0000	0.55641
832.0000	0.55793
831.0000	0.55952
830.0000	0.56108
829.0000	0.56275
828.0000	0.56442
827.0000	0.56618
826.0000	0.56785
825.0000	0.56951
824.0000	0.5713
823.0000	0.57301
822.0000	0.57478
821.0000	0.5765
820.0000	0.57836
819.0000	0.58022
818.0000	0.58197
817.0000	0.58392
816.0000	0.58584
815.0000	0.58778
814.0000	0.58975
813.0000	0.59172
812.0000	0.59381
811.0000	0.59585
810.0000	0.59791
809.0000	0.60009
808.0000	0.60213
807.0000	0.60432
806.0000	0.60646
805.0000	0.60882
804.0000	0.61105
803.0000	0.61331
802.0000	0.61566
801.0000	0.61806
800.0000	0.62057
799.0000	0.62298
798.0000	0.62546
797.0000	0.62791
796.0000	0.6304
795.0000	0.63308
794.0000	0.63554
793.0000	0.63822
792.0000	0.6409
791.0000	0.64363
790.0000	0.64638
789.0000	0.64912
788.0000	0.65197
787.0000	0.65481
786.0000	0.65771
785.0000	0.66074
784.0000	0.6636
783.0000	0.66666
782.0000	0.6696
781.0000	0.67271
780.0000	0.67577
779.0000	0.67877
778.0000	0.68194
777.0000	0.68508
776.0000	0.68832
775.0000	0.69156
774.0000	0.6948
773.0000	0.69821
772.0000	0.70158
771.0000	0.70501
770.0000	0.70842
769.0000	0.71194
768.0000	0.71541
767.0000	0.71881
766.0000	0.72243
765.0000	0.7261
764.0000	0.72982
763.0000	0.73355
762.0000	0.7373
761.0000	0.74125
760.0000	0.745
759.0000	0.74885
758.0000	0.75269
757.0000	0.75668
756.0000	0.76074
755.0000	0.76469
754.0000	0.76883
753.0000	0.77294
752.0000	0.77711
751.0000	0.78138
750.0000	0.78552
