340,0.1308
340.5,0.1304
341,0.13
341.5,0.1296
342,0.1292
342.5,0.1287
343,0.1283
343.5,0.1279
344,0.1275
344.5,0.1271
345,0.1267
345.5,0.1264
346,0.1261
346.5,0.1258
347,0.1255
347.5,0.1252
348,0.125
348.5,0.1248
349,0.1246
349.5,0.1244
350,0.1242
350.5,0.1241
351,0.124
351.5,0.124
352,0.124
352.5,0.124
353,0.124
353.5,0.124
354,0.1241
354.5,0.1242
355,0.1244
355.5,0.1245
356,0.1247
356.5,0.1249
357,0.1251
357.5,0.1254
358,0.1257
358.5,0.126
359,0.1263
359.5,0.1267
360,0.1271
360.5,0.1275
361,0.1279
361.5,0.1282
362,0.1287
362.5,0.129
363,0.1295
363.5,0.1302
364,0.1308
364.5,0.1315
365,0.1321
365.5,0.1329
366,0.1336
366.5,0.1345
367,0.1352
367.5,0.1358
368,0.1364
368.5,0.137
369,0.1378
369.5,0.1384
370,0.1392
370.5,0.1399
371,0.1406
371.5,0.1414
372,0.1422
372.5,0.143
373,0.1438
373.5,0.1447
374,0.1455
374.5,0.1465
375,0.1474
375.5,0.1483
376,0.1492
376.5,0.1501
377,0.151
377.5,0.152
378,0.1529
378.5,0.1538
379,0.1547
379.5,0.1557
380,0.1566
380.5,0.1576
381,0.1585
381.5,0.1596
382,0.1605
382.5,0.1616
383,0.1626
383.5,0.1637
384,0.1647
384.5,0.1658
385,0.1669
385.5,0.1679
386,0.1691
386.5,0.1701
387,0.1712
387.5,0.1723
388,0.1734
388.5,0.1745
389,0.1755
389.5,0.1766
390,0.1777
390.5,0.1788
391,0.1798
391.5,0.1809
392,0.1819
392.5,0.183
393,0.184
393.5,0.1851
394,0.1862
394.5,0.1873
395,0.1883
395.5,0.1894
396,0.1904
396.5,0.1915
397,0.1925
397.5,0.1934
398,0.1945
398.5,0.1955
399,0.1964
399.5,0.1974
400,0.1983
400.5,0.1993
401,0.2002
401.5,0.2011
402,0.202
402.5,0.203
403,0.2038
403.5,0.2047
404,0.2056
404.5,0.2065
405,0.2073
405.5,0.2082
406,0.209
406.5,0.2098
407,0.2106
407.5,0.2114
408,0.2122
408.5,0.2129
409,0.2136
409.5,0.2142
410,0.2149
410.5,0.2156
411,0.2163
411.5,0.2169
412,0.2176
412.5,0.2181
413,0.2187
413.5,0.2193
414,0.2199
414.5,0.2204
415,0.2209
415.5,0.2214
416,0.2219
416.5,0.2224
417,0.2228
417.5,0.2233
418,0.2237
418.5,0.2241
419,0.2245
419.5,0.2249
420,0.2252
420.5,0.2256
421,0.2259
421.5,0.2263
422,0.2266
422.5,0.2269
423,0.2273
423.5,0.2276
