600LP,,600LP1,,600LP2,,550LP,,600SP800N,,600SP800N1,,530SP,,GSBS,,550LP2,,530SP2,,530SP_HI,,
Wavelength (nm),Abs,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
314.9674683,3.665501356,552.9906006,0.03801307455,652.9726563,93.68232727,652.9726563,80.80562592,652.9726563,0.02889624983,652.9726563,-0.01489484683,652.9726563,0.02513359301,652.9726563,0.1562111378,652.9726563,84.30764771,652.9726563,0.05096021295,703.0612793,0.01635040157,
309.963562,4.30933857,551.9417725,0.003407790326,651.9512939,93.86472321,651.9512939,80.13378143,651.9512939,0.008856662549,651.9512939,-0.01304122992,651.9512939,0.007296971511,651.9512939,0.1514715403,651.9512939,83.49346161,651.9512939,0.01277796086,702.0557861,0.03534443304,
304.9566345,3.919495106,551.0425415,0.01929982007,650.9296875,94.06692505,650.9296875,79.41829681,650.9296875,0.05223291367,650.9296875,0.03167867661,650.9296875,0.03315245733,650.9296875,0.2608255148,650.9296875,82.96466827,650.9296875,-0.001968945144,701.0499268,0.003432301572,
299.9466858,10,549.9932251,0.02352144197,650.0537109,94.20249176,650.0537109,78.97698212,650.0537109,0.06961331517,650.0537109,0.05360909179,650.0537109,-0.006956038997,650.0537109,0.3104776144,650.0537109,82.64016724,650.0537109,0.004495350178,700.0437622,0.01796852797,
294.9337463,4.169166088,548.9436646,-0.006795817986,649.0315552,94.26404572,649.0315552,78.52498627,649.0315552,0.03952075914,649.0315552,0.0550067462,649.0315552,0.04871501029,649.0315552,0.4016353786,649.0315552,82.38815308,649.0315552,0.01509892754,,,
290.074707,4.509959221,548.0438232,0.01716042683,648.0090332,94.14891052,648.0090332,78.13095093,648.0090332,0.02197662368,648.0090332,0.05099621043,648.0090332,0.01366571523,648.0090332,0.3735414147,648.0090332,82.17108917,648.0090332,0.003984284587,,,
285.0560913,3.981305361,546.9937744,0.02066897973,646.9862061,94.03342438,646.9862061,77.88812256,646.9862061,-0.02714768052,646.9862061,0.02173640393,646.9862061,-0.002326362766,646.9862061,0.2624404728,646.9862061,82.28398132,646.9862061,0.007027167827,,,
280.034668,4.158595085,545.9434204,0.01564517803,645.9630737,93.84590149,645.9630737,77.93649292,645.9630737,0.08666279912,645.9630737,0.02160217986,645.9630737,-0.02719967999,645.9630737,0.1523416042,645.9630737,82.42360687,645.9630737,0.06010166183,,,
275.0104675,10,545.0429688,0.01537715737,644.9396362,93.63763428,644.9396362,78.07774353,644.9396362,0.06562913209,644.9396362,-0.02786251716,644.9396362,0.03745277226,644.9396362,0.1160368323,644.9396362,82.65270233,644.9396362,-0.01360193454,,,
269.9835815,4.41572237,543.9921875,0.02180060744,644.0621338,93.60220337,644.0621338,78.46298218,644.0621338,-0.02025669068,644.0621338,0.0634008646,644.0621338,0.05411344394,644.0621338,0.05031234398,644.0621338,83.27158356,644.0621338,0,,,
264.9539795,3.423898935,542.9411011,0.011078774,643.038147,93.68128204,643.038147,79.08850098,643.038147,0.01322829071,643.038147,0.0307953544,643.038147,0.08640581369,643.038147,0.09131734818,643.038147,84.05903625,643.038147,0.01930130646,,,
259.9217834,4.365270138,542.0400391,0.003668238875,642.013855,93.80965424,642.013855,79.80489349,642.013855,0.01317496225,642.013855,0.02472178265,642.013855,0.02725856006,642.013855,0.03986213729,642.013855,84.73150635,642.013855,0.02792884409,,,
255.0444031,3.496603012,540.9885254,0.01415730268,640.9892578,93.91347504,640.9892578,80.69536591,640.9892578,0.06201728806,640.9892578,0.07086067647,640.9892578,0.08825909346,640.9892578,0.04342933372,640.9892578,85.70705414,640.9892578,0.03934026882,,,
250.0072021,10,539.9367065,0.02569682896,639.9643555,94.08338928,639.9643555,81.43845367,639.9643555,0.1010190472,639.9643555,0.07535819709,639.9643555,-0.01330467779,639.9643555,-0.01089408714,639.9643555,86.41934204,639.9643555,0.01264837198,,,
244.9975433,10,539.0349731,0.01519620232,638.9391479,94.28131866,638.9391479,82.39664459,638.9391479,0.0371450372,638.9391479,0.08104167879,638.9391479,-0.009394584224,638.9391479,-0.0003655975161,638.9391479,87.51934052,638.9391479,0.01668042317,,,
239.9855194,4.257577419,537.9827271,0.01667702571,638.0601807,94.31773376,638.0601807,83.18637085,638.0601807,0.04260996357,638.0601807,-0.01859452575,638.0601807,0.02606327087,638.0601807,-0.03858862817,638.0601807,88.40600586,638.0601807,0.02165131271,,,
234.9711304,10,536.9302368,0.01360259484,637.0343628,94.27020264,637.0343628,84.19882965,637.0343628,-0.01671393774,637.0343628,0.1002996713,637.0343628,-0.01900812984,637.0343628,0.01341747306,637.0343628,89.27413177,637.0343628,0.006440110039,,,
229.9544525,3.886600018,536.0278931,0.01252468023,636.0083008,94.08822632,636.0083008,84.85134125,636.0083008,0.01002971828,636.0083008,0.0308144521,636.0083008,0.03275518864,636.0083008,-0.010344401,636.0083008,90.3837738,636.0083008,0.03723312542,,,
224.9355011,4.101202488,534.9749146,0.01236984413,634.9819336,93.92604828,634.9819336,85.44946289,634.9819336,0.01233450137,634.9819336,-0.00285857846,634.9819336,-0.0009401991265,634.9819336,0.05939604715,634.9819336,90.74459076,634.9819336,-0.022802772,,,
220.0712891,3.688153028,534.0721436,0.01141493302,633.9552612,93.86133575,633.9552612,85.73441315,633.9552612,0.0440514572,633.9552612,-0.00771796843,633.9552612,0.04075965658,633.9552612,0.006963541731,633.9552612,90.7824707,633.9552612,-0.0270866733,,,
215.0480499,3.932138443,533.0186768,0.01481302455,632.9282837,93.78325653,632.9282837,85.6753006,632.9282837,0.03760848567,632.9282837,0.02054189332,632.9282837,0.0450786911,632.9282837,0.07537863404,632.9282837,90.54629517,632.9282837,-0.01397249755,,,
210.0226898,10,531.9649658,0.01061794162,632.0477905,93.84529877,632.0477905,85.54666138,632.0477905,0.04273969308,632.0477905,0.1058308855,632.0477905,0.002068701433,632.0477905,0.1679355204,632.0477905,90.14460754,632.0477905,-0.004777149297,,,
204.9952698,3.508831501,531.0616455,0.01401244104,631.0202637,93.99382019,631.0202637,84.95628357,631.0202637,0.07030391693,631.0202637,0.01517079212,631.0202637,0.05723267049,631.0202637,0.2494291663,631.0202637,89.77475739,631.0202637,-0.02080070786,,,
199.9654236,3.411360502,530.0074463,0.01201474573,629.9924316,94.10731506,629.9924316,84.34368134,629.9924316,0.03775915504,629.9924316,0.05163738504,629.9924316,-0.003649643157,629.9924316,0.2814708948,629.9924316,89.14406586,629.9924316,0.02894604206,,,
,,528.953064,0.009477509186,628.9643555,94.18686676,628.9643555,83.35559845,628.9643555,0.0673963353,628.9643555,0.0621541515,628.9643555,0.01495100465,628.9643555,0.1275342256,628.9643555,88.2149353,628.9643555,0.009470248595,,,
,,528.0490723,0.01669776253,627.9359131,94.34566498,627.9359131,82.53050232,627.9359131,0.08750853688,627.9359131,0.06708111614,627.9359131,0.01913061552,627.9359131,0.05501759425,627.9359131,87.40879822,627.9359131,-0.03099789843,,,
,,526.9941406,0.005926214159,627.0541992,94.22425079,627.0541992,81.79190826,627.0541992,0.1105524972,627.0541992,0.09483414888,627.0541992,0.04794192687,627.0541992,0.01169814169,627.0541992,86.43247223,627.0541992,0.01294594444,,,
,,525.9390259,0.02609786205,626.0252075,93.96224976,626.0252075,80.8405304,626.0252075,0.1370981187,626.0252075,0.06938409805,626.0252075,-0.01281864569,626.0252075,-0.001836088486,626.0252075,85.27774811,626.0252075,0.01585726999,,,
,,525.0344238,0.02164219692,624.9959106,93.71404266,624.9959106,79.94262695,624.9959106,0.1103098243,624.9959106,0.09669630975,624.9959106,-0.004378195852,624.9959106,0.03924512863,624.9959106,84.56790161,624.9959106,0.01914839447,,,
,,523.9788208,0.03165985644,623.9663696,93.56850433,623.9663696,79.23801422,623.9663696,0.1473286599,623.9663696,0.1653055251,623.9663696,0.001251058653,623.9663696,0.009280578233,623.9663696,83.8404541,623.9663696,0.03566140309,,,
,,523.0738525,0.02766559273,622.9365234,93.6735611,622.9365234,78.60269165,622.9365234,0.2206609994,622.9365234,0.1971418709,622.9365234,0.003243441926,622.9365234,0.0292366948,622.9365234,82.83911133,622.9365234,0.08169575036,,,
,,522.0178223,0.02240613848,622.0535278,93.67500305,622.0535278,78.33798218,622.0535278,0.2515378296,622.0535278,0.2922793329,622.0535278,0.03618567064,622.0535278,0.02388120629,622.0535278,81.24851227,622.0535278,0.05335877836,,,
,,520.9614868,0.02538133413,621.0231323,93.72033691,621.0231323,78.2779007,621.0231323,0.4301913977,621.0231323,0.4401347041,621.0231323,0.03630766645,621.0231323,-0.01028978731,621.0231323,80.18751526,621.0231323,0.005526283756,,,
,,520.0559082,0.01824992709,619.9924316,93.74687958,619.9924316,78.35986328,619.9924316,0.5703118443,619.9924316,0.5633490086,619.9924316,0.02204265073,619.9924316,-0.01410360448,619.9924316,79.4426651,619.9924316,0.04244818166,,,
,,518.9991455,0.007759570144,618.9614868,93.6412735,618.9614868,78.74320221,618.9614868,0.8446513414,618.9614868,0.8774994016,618.9614868,-0.0119499173,618.9614868,0.07557961345,618.9614868,79.86736298,618.9614868,0.04681448266,,,
,,517.9421387,0.01374801528,617.9301758,93.5447998,617.9301758,79.32852936,617.9301758,1.308786273,617.9301758,1.303362131,617.9301758,0.0006821405259,617.9301758,0.01306990907,617.9301758,80.42773438,617.9301758,0.01193377003,,,
,,517.0359497,0.005551554263,617.0460205,93.67034149,617.0460205,80.00888824,617.0460205,2.015212536,617.0460205,2.104688168,617.0460205,-0.003776450176,617.0460205,0.002147316933,617.0460205,81.20101929,617.0460205,0.0346983932,,,
,,515.9785156,0.01500418689,616.0141602,93.86843872,616.0141602,80.96735382,616.0141602,3.301599979,616.0141602,3.401690722,616.0141602,0.01662746258,616.0141602,0.0534992069,616.0141602,82.06742096,616.0141602,-0.01723876595,,,
,,515.0719604,0.02679383941,614.9820557,94.27305603,614.9820557,81.83261871,614.9820557,5.708656311,614.9820557,5.718241215,614.9820557,-0.004976640921,614.9820557,0.06306668371,614.9820557,82.87410736,614.9820557,-0.01181621011,,,
,,514.0140381,0.02211597189,613.949646,94.5045929,613.949646,82.97663879,613.949646,10.06849289,613.949646,10.37324142,613.949646,0.01878980361,613.949646,0.01587204263,613.949646,83.9793396,613.949646,0.03296892717,,,
,,512.9558716,0.01716079935,613.0645142,94.50000763,613.0645142,83.59059906,613.0645142,14.89700413,613.0645142,14.75022125,613.0645142,0.01881128177,613.0645142,0.05979799852,613.0645142,84.51088715,613.0645142,-0.02432299592,,,
,,512.0487061,0.01750245318,612.0315552,94.21943665,612.0315552,84.28076172,612.0315552,24.85113335,612.0315552,24.51614952,612.0315552,0.01803360507,612.0315552,0.02743316814,612.0315552,85.01979065,612.0315552,0.05153854191,,,
,,510.9901123,0.005689620972,610.9983521,93.77857208,610.9983521,84.92203522,610.9983521,39.96211243,610.9983521,40.71969604,610.9983521,-0.009385142475,610.9983521,0.01707421429,610.9983521,85.46634674,610.9983521,0.0110686468,,,
,,509.9312744,0.00279799453,609.9648438,93.63549042,609.9648438,85.29719543,609.9648438,58.33269882,609.9648438,59.01548767,609.9648438,-0.004643031396,609.9648438,0.02698007971,609.9648438,85.6799469,609.9648438,-0.009776254185,,,
,,509.0234985,-0.002524139127,608.9310303,93.87210846,608.9310303,85.40705872,608.9310303,73.12993622,608.9310303,73.51156616,608.9310303,0.01220587734,608.9310303,0.007370393723,608.9310303,85.71065521,608.9310303,-0.03646509722,,,
,,507.9642029,0.008004208095,608.0446777,94.28548431,608.0446777,85.40916443,608.0446777,82.41835022,608.0446777,82.71078491,608.0446777,0.02682706341,608.0446777,0.009299003519,608.0446777,85.45526123,608.0446777,-0.01428448875,,,
,,507.0560608,0.002616493264,607.0103149,93.68273926,607.0103149,85.1855545,607.0103149,87.44997406,607.0103149,87.44796753,607.0103149,0.02823896892,607.0103149,0.0362669304,607.0103149,85.03311157,607.0103149,0.0009987207595,,,
,,505.9963074,-0.000862567802,605.975708,91.49708557,605.975708,84.83071899,605.975708,89.09658051,605.975708,88.99626923,605.975708,0.0175135918,605.975708,0.03723522276,605.975708,85.42487335,605.975708,0.0004775408306,,,
,,504.9363403,0.03270508349,604.9407959,86.76868439,604.9407959,84.37820435,604.9407959,89.55580139,604.9407959,89.52631378,604.9407959,-0.04302751645,604.9407959,0.01525227446,604.9407959,85.88898468,604.9407959,0.01161332149,,,
,,504.0276184,0.008923421614,604.0534668,75.27198029,604.0534668,83.98764038,604.0534668,90.19820404,604.0534668,90.19645691,604.0534668,0.01340156328,604.0534668,0.02111531235,604.0534668,86.36958313,604.0534668,0.02206830494,,,
,,502.9671936,0.01642164402,603.0180054,54.59147263,603.0180054,83.59577942,603.0180054,90.50551605,603.0180054,90.49946594,603.0180054,0.01527974103,603.0180054,0.009567584842,603.0180054,86.71133423,603.0180054,-0.002483351156,,,
,,502.058075,0.01448655222,601.9822998,26.84088707,601.9822998,83.32089996,601.9822998,90.3611908,601.9822998,90.37041473,601.9822998,0.06410516053,601.9822998,0.03447041661,601.9822998,86.37685394,601.9822998,0.03477521241,,,
,,500.9972229,0.03042443097,600.9462891,10.3354435,600.9462891,83.26507568,600.9462891,90.77135468,600.9462891,90.7517395,600.9462891,0.0152527485,600.9462891,0.01375325769,600.9462891,85.93506622,600.9462891,-0.04792375863,,,
,,499.9361267,0.03593290597,600.0580444,5.153658867,600.0580444,83.28536224,600.0580444,91.0241394,600.0580444,91.04877472,600.0580444,0.01677569374,600.0580444,0.04306521267,600.0580444,85.84247589,600.0580444,0.03319405764,,,
,,499.0264282,0.02328884788,599.0214844,2.16515851,599.0214844,83.50249481,599.0214844,90.73669434,599.0214844,90.7647171,599.0214844,0.01680990122,599.0214844,0.03400559351,599.0214844,86.14922333,599.0214844,-0.0401215516,,,
,,497.9649048,0.01610613614,597.9846802,0.9512291551,597.9846802,83.93477631,597.9846802,90.46240234,597.9846802,90.41934204,597.9846802,0.005360831041,597.9846802,-0.002763515338,597.9846802,86.81009674,597.9846802,-0.003205834189,,,
,,497.0548401,0.03730141371,596.9475708,0.4772322178,596.9475708,84.31690216,596.9475708,90.63227081,596.9475708,90.56407928,596.9475708,0.05009723827,596.9475708,0.03080993146,596.9475708,87.67075348,596.9475708,-0.004740959965,,,
,,495.9928589,0.05662681162,596.0584106,0.3064068854,596.0584106,84.83470154,596.0584106,90.25363159,596.0584106,90.26481628,596.0584106,0.02963630296,596.0584106,0.03003928624,596.0584106,88.46664429,596.0584106,0.01590662822,,,
,,494.9306641,0.01780305058,595.020752,0.1243034229,595.020752,85.22148132,595.020752,90.02906036,595.020752,89.9638443,595.020752,0.0468127951,595.020752,0.04249368608,595.020752,88.46885681,595.020752,0.02211870253,,,
,,494.0200195,0.01756376773,593.9828491,0.1256520152,593.9828491,85.45081329,593.9828491,90.41349792,593.9828491,90.36109924,593.9828491,0.04899537191,593.9828491,0.006709329318,593.9828491,87.57022095,593.9828491,-0.02191766165,,,
,,492.9573975,0.01896686666,592.9446411,0.1478930563,592.9446411,85.45103455,592.9446411,90.6986618,592.9446411,90.63710785,592.9446411,0.03489964455,592.9446411,-0.01521285158,592.9446411,87.37091827,592.9446411,-0.01145680994,,,
,,492.0463562,0.0225586649,592.0545654,0.1268586814,592.0545654,85.36014557,592.0545654,90.38249969,592.0545654,90.42119598,592.0545654,0.01631644927,592.0545654,0.03868592158,592.0545654,86.78647614,592.0545654,-0.03555592149,,,
,,490.9833069,0.01858774759,591.0158691,0.1328770518,591.0158691,84.93254852,591.0158691,90.63321686,591.0158691,90.68061066,591.0158691,0.02913945355,591.0158691,0.03791226819,591.0158691,85.59089661,591.0158691,0.02562916279,,,
,,490.0719299,0.01421038434,589.9768677,0.08812609315,589.9768677,84.30033875,589.9768677,90.83661652,589.9768677,90.81580353,589.9768677,0.0201093927,589.9768677,0.06877536327,589.9768677,84.54305267,589.9768677,-0.0005363567034,,,
,,489.0084229,0.003860495752,588.937561,0.1334679276,588.937561,83.52027893,588.937561,90.33937836,588.937561,90.30687714,588.937561,0.03801544383,588.937561,0.0885745734,588.937561,86.22871399,588.937561,0.0300261341,,,
,,487.9447021,0.02648683451,588.0465698,0.09493098408,588.0465698,82.83370972,588.0465698,90.18686676,588.0465698,90.10211182,588.0465698,0.04903926328,588.0465698,0.05845098197,588.0465698,86.64589691,588.0465698,0.0439023301,,,
,,487.0327454,0.01616384462,587.0067749,0.1382407546,587.0067749,82.26058197,587.0067749,90.14698029,587.0067749,90.11742401,587.0067749,0.01833678782,587.0067749,0.05987263471,587.0067749,86.00408173,587.0067749,0.0006131159607,,,
,,485.9685669,0.01857425272,585.9666748,0.08794417232,585.9666748,81.60323334,585.9666748,89.52723694,585.9666748,89.44922638,585.9666748,0.02091919072,585.9666748,0.04203940183,585.9666748,85.47257233,585.9666748,0.001200905303,,,
,,485.0562744,0.008005488664,584.9263306,0.0540940389,584.9263306,81.21580505,584.9263306,88.88768768,584.9263306,88.84553528,584.9263306,0.001698883134,584.9263306,0.0175854899,584.9263306,85.28659058,584.9263306,0.04341167957,,,
,,483.9916687,0.006843698211,584.0344238,0.03857522085,584.0344238,81.16903687,584.0344238,88.97373962,584.0344238,88.9309082,584.0344238,0.001082988339,584.0344238,0.01658577845,584.0344238,85.46787262,584.0344238,-0.01681327634,,,
,,482.9268799,0.02430783026,582.9935303,0.0831316635,582.9935303,81.43328094,582.9935303,88.54125977,582.9935303,88.47094727,582.9935303,0.03016710654,582.9935303,0.07233351469,582.9935303,85.89510345,582.9935303,-0.01369209774,,,
,,482.0139771,0.01493761223,581.9524536,0.01265180949,581.9524536,82.06427002,581.9524536,87.90564728,581.9524536,87.86753082,581.9524536,0.06737417728,581.9524536,0.0736669153,581.9524536,86.6675415,581.9524536,-0.002656428609,,,
,,480.948761,0.02046317607,581.0598145,0.07848506421,581.0598145,82.60639954,581.0598145,88.01210785,581.0598145,88.05858612,581.0598145,0.004345300607,581.0598145,0.117786482,581.0598145,87.23344421,581.0598145,-0.03248325363,,,
,,480.0355225,0.02240941301,580.0181885,0.04893551394,580.0181885,83.48472595,580.0181885,88.29792023,580.0181885,88.28372955,580.0181885,-0.03883547708,580.0181885,0.1424778253,580.0181885,88.11636353,580.0181885,-0.0362411961,,,
,,478.9698486,0.01380673517,578.9762573,0.03208578378,578.9762573,84.30784607,578.9762573,88.28401947,578.9762573,88.31616211,578.9762573,0.01156734396,578.9762573,0.2034612298,578.9762573,88.92237854,578.9762573,0.01160217263,,,
,,478.0562439,0.01484038215,577.934082,0.04771820456,577.934082,84.9720993,577.934082,88.77461243,577.934082,88.77684784,577.934082,0.01993049309,577.934082,0.4394181073,577.934082,89.49855042,577.934082,0.01762375981,,,
,,476.9901733,0.009192562662,577.0405273,0.03856532276,577.0405273,85.12869263,577.0405273,89.07576752,577.0405273,89.03923035,577.0405273,-0.00497979112,577.0405273,0.7297250628,577.0405273,89.75526428,577.0405273,0.03181312233,,,
,,475.9238892,0.01741937734,575.9978638,0.03877379,575.9978638,84.81643677,575.9978638,89.08417511,575.9978638,89.11539459,575.9978638,0.06358781457,575.9978638,1.695493937,575.9978638,89.0841217,575.9978638,-0.009540420026,,,
,,475.0097351,0.009741729125,574.954895,0.06253862381,574.954895,83.9950943,574.954895,89.74758148,574.954895,89.777771,574.954895,-0.001151814242,574.954895,4.141831875,574.954895,88.3693161,574.954895,-0.01069641486,,,
,,473.9429932,0.02152035758,574.0606689,0.0441005379,574.0606689,83.28807831,574.0606689,90.16259003,574.0606689,90.11574554,574.0606689,-0.006238149013,574.0606689,9.427582741,574.0606689,87.3782196,574.0606689,-0.009538209997,,,
,,473.0285034,0.02714125067,573.0172119,0.01892301627,573.0172119,81.84365082,573.0172119,89.96414185,573.0172119,89.94602203,573.0172119,-0.00367779145,573.0172119,29.56062508,573.0172119,86.02822876,573.0172119,0.02435884811,,,
,,471.9613647,0.0137210153,571.9735107,0.0346387811,571.9735107,80.55067444,571.9735107,90.2315979,571.9735107,90.25932312,571.9735107,0.03796939179,571.9735107,67.28759003,571.9735107,84.86315918,571.9735107,0.0272897426,,,
,,471.0464783,0.003608992556,570.9294434,0.02840983495,570.9294434,79.53413391,570.9294434,90.7452774,570.9294434,90.76062012,570.9294434,0.05004432797,570.9294434,93.57248688,570.9294434,84.11426544,570.9294434,-0.01347766537,,,
,,469.9789429,0.006460663863,570.0343628,0.01554764621,570.0343628,79.15081024,570.0343628,90.47368622,570.0343628,90.45561981,570.0343628,0.007816425525,570.0343628,97.75190735,570.0343628,84.02651215,570.0343628,0.03482554853,,,
,,469.0637207,-0.005566264037,568.9898682,0.0007667012396,568.9898682,79.08815002,568.9898682,90.47601318,568.9898682,90.44489288,568.9898682,0.02990959957,568.9898682,97.84195709,568.9898682,84.40010834,568.9898682,0.01868376322,,,
,,467.9957581,0,567.9450684,0.006631230004,567.9450684,79.61452484,567.9450684,90.73659515,567.9450684,90.69577789,567.9450684,0.06207844615,567.9450684,98.32928467,567.9450684,85.18404388,567.9450684,0.03999232873,,,
,,466.9275818,0.01292566489,567.0493774,-0.01577592641,567.0493774,80.45118713,567.0493774,90.54116821,567.0493774,90.56549835,567.0493774,0.01768673956,567.0493774,98.5324707,567.0493774,86.20186615,567.0493774,0.0212647412,,,
,,466.0118103,0.002523003146,566.0040894,-0.002356661484,566.0040894,81.63635254,566.0040894,90.57550049,566.0040894,90.56529999,566.0040894,0.007994314656,566.0040894,98.07759857,566.0040894,87.54853058,566.0040894,0.02019994147,,,
,,464.9432373,0.01137704868,564.9585571,-0.00505616283,564.9585571,82.78104401,564.9585571,90.53968048,564.9585571,90.54363251,564.9585571,0.05652746186,564.9585571,97.61962128,564.9585571,88.52098083,564.9585571,0.01804061979,,,
,,464.0271301,0.02649959922,564.0621338,-0.003109248355,564.0621338,83.47970581,564.0621338,90.02554321,564.0621338,90.03373718,564.0621338,0.05566548184,564.0621338,97.56661224,564.0621338,89.04258728,564.0621338,0.02765133418,,,
,,462.9581299,0.01574729756,563.0161133,0.006175487302,563.0161133,83.88579559,563.0161133,90.15520477,563.0161133,90.16357422,563.0161133,0.05466109887,563.0161133,97.85079956,563.0161133,89.17259979,563.0161133,0.02240377106,,,
,,462.0416565,0.007798819803,561.9697876,0.01634477079,561.9697876,83.97151947,561.9697876,90.50031281,561.9697876,90.49046326,561.9697876,0.0647950694,561.9697876,98.2492218,561.9697876,88.99388123,561.9697876,0.0238293428,,,
,,460.9722595,0.01039169915,561.0727539,0.007003500126,561.0727539,83.77050781,561.0727539,90.22225952,561.0727539,90.23322296,561.0727539,0.02740546502,561.0727539,98.46655273,561.0727539,88.67749023,561.0727539,0.001983994385,,,
,,460.0554504,0.01672714762,560.0259399,0.004732173868,560.0259399,83.29356384,560.0259399,90.23733521,560.0259399,90.27724457,560.0259399,0.03672062978,560.0259399,98.50808716,560.0259399,87.917099,560.0259399,0.02048581094,,,
,,458.9856262,0.001218776219,558.9788818,0.02890459448,558.9788818,82.30774689,558.9788818,90.62078857,558.9788818,90.64672089,558.9788818,0.03195591643,558.9788818,98.43795013,558.9788818,86.57263184,558.9788818,0.02895795368,,,
,,458.0684814,0.009568442591,557.9315186,0.0172975678,557.9315186,80.60344696,557.9315186,90.32498932,557.9315186,90.35437012,557.9315186,0.02624392509,557.9315186,98.33629608,557.9315186,84.12606812,557.9315186,0.02766953781,,,
,,456.9982605,0.007557310164,557.0336304,-0.007498123217,557.0336304,78.29338074,557.0336304,90.32670593,557.0336304,90.34546661,557.0336304,0.03959543258,557.0336304,98.24604797,557.0336304,81.34307861,557.0336304,0.042711813,,,
,,455.9278564,0.01502770185,555.9857788,0.003084236523,555.9857788,75.25646973,555.9857788,90.49069977,555.9857788,90.47411346,555.9857788,0.04785353318,555.9857788,98.03343201,555.9857788,78.24968719,555.9857788,0.0392709747,,,
,,455.0101624,0.01224275772,554.9376831,0.02635589056,554.9376831,72.72907257,554.9376831,90.29779053,554.9376831,90.26446533,554.9376831,0.0433196649,554.9376831,97.74028778,554.9376831,77.33512878,554.9376831,0.04210653529,,,
,,,,554.0391235,0.0353622213,554.0391235,73.34957123,554.0391235,90.28663635,554.0391235,90.29163361,554.0391235,0.05674844608,554.0391235,97.29000092,554.0391235,81.39854431,554.0391235,0.02756466344,,,
,,,,552.9906006,0.01079339162,552.9906006,78.19844818,552.9906006,90.13847351,552.9906006,90.11430359,552.9906006,0.07645817846,552.9906006,97.03647614,552.9906006,85.45617676,552.9906006,0.05282752588,,,
,,,,551.9417725,-0.002604835667,551.9417725,72.66064453,551.9417725,89.98934937,551.9417725,89.94026184,551.9417725,0.02027134039,551.9417725,97.15514374,551.9417725,61.4678154,551.9417725,0.03053337522,,,
,,,,551.0425415,0.02700990252,551.0425415,47.40761948,551.0425415,90.46889496,551.0425415,90.44561005,551.0425415,0.0617172271,551.0425415,97.5355835,551.0425415,30.36043358,551.0425415,0.03314974904,,,
,,,,549.9932251,0.02396070212,549.9932251,20.06510353,549.9932251,90.52032471,549.9932251,90.50814819,549.9932251,0.07478407025,549.9932251,98.22340393,549.9932251,9.884723663,549.9932251,0.0506159924,,,
,,,,548.9436646,-0.00926485844,548.9436646,6.440404892,548.9436646,90.2195282,548.9436646,90.1969223,548.9436646,0.04934798926,548.9436646,98.91692352,548.9436646,3.145369053,548.9436646,0.05169016495,,,
,,,,548.0438232,-0.001759500941,548.0438232,2.066812038,548.0438232,90.36645508,548.0438232,90.3660202,548.0438232,0.05663782358,548.0438232,99.1581955,548.0438232,1.116526842,548.0438232,0.05509488285,,,
,,,,546.9937744,0.02352753654,546.9937744,0.7725229263,546.9937744,90.10714722,546.9937744,90.09733582,546.9937744,0.06628987938,546.9937744,98.75354767,546.9937744,0.4813364148,546.9937744,0.05273532122,,,
,,,,545.9434204,0.03074511141,545.9434204,0.3202448189,545.9434204,90.07360077,545.9434204,90.08634949,545.9434204,0.07671961933,545.9434204,97.7155304,545.9434204,0.2222629488,545.9434204,0.07488555461,,,
,,,,545.0429688,0.01383976918,545.0429688,0.1740315855,545.0429688,90.20872498,545.0429688,90.18691254,545.0429688,0.08952395618,545.0429688,96.69519806,545.0429688,0.1358590573,545.0429688,0.06640789658,,,
,,,,543.9921875,0.01026781276,543.9921875,0.09494659305,543.9921875,90.00177765,543.9921875,89.98976135,543.9921875,0.1005968302,543.9921875,95.90937805,543.9921875,0.06998276711,543.9921875,0.08487461507,,,
,,,,542.9411011,0.01995927095,542.9411011,0.06647503376,542.9411011,90.18602753,542.9411011,90.14671326,542.9411011,0.1026878953,542.9411011,95.54169464,542.9411011,0.04732428119,542.9411011,0.09785030037,,,
,,,,542.0400391,0.01334416028,542.0400391,0.03297797963,542.0400391,90.41027832,542.0400391,90.38614655,542.0400391,0.148811534,542.0400391,95.93299103,542.0400391,0.01781772822,542.0400391,0.1262097806,,,
,,,,540.9885254,0.01049456652,540.9885254,0.03565687314,540.9885254,90.1840744,540.9885254,90.17002106,540.9885254,0.225840345,540.9885254,96.82945251,540.9885254,0.02354521304,540.9885254,0.2051822841,,,
,,,,539.9367065,0.02587718517,539.9367065,0.04079334438,539.9367065,90.78939819,539.9367065,90.75983429,539.9367065,0.3496632278,539.9367065,97.86445618,539.9367065,0.01910634525,539.9367065,0.3129761815,,,
,,,,539.0349731,0.01664033532,539.0349731,0.01832786202,539.0349731,90.8166275,539.0349731,90.78599548,539.0349731,0.5057832599,539.0349731,98.60848999,539.0349731,0.01827989332,539.0349731,0.4423841238,,,
,,,,537.9827271,0.01623098366,537.9827271,0.01685379446,537.9827271,90.71308136,537.9827271,90.70816803,537.9827271,0.7944524288,537.9827271,98.96140289,537.9827271,0.01170590054,537.9827271,0.6871532798,,,
