# PyCMDS version:	'0.6.0.865d318'
# system name:	'fs'
# file created:	'2017-02-23T20:41:20.728000+06:00'
# data name:	''
# data info:	''
# data origin:	'SCAN'
# queue url:	'https://drive.google.com/open?id=0BzJTClorMBuwc0dJMU40aEpCYzg'
# acquisition url:	'https://drive.google.com/open?id=0BzJTClorMBuwaHhFeDZyMmZJVGs'
# scan url:	'https://drive.google.com/open?id=0BzJTClorMBuwaTFjczVnV1ZucGM'
# axis names: ['w2'	'w1']
# axis identities: ['w2'	'w1']
# axis units: ['wn'	'wn']
# axis interpolate: [False	False]
# w2 points: [ 8700.  	 8668.75	 8637.5 	 8606.25	 8575.  	 8543.75	 8512.5 	 8481.25	  8450.  	 8418.75	 8387.5 	 8356.25	 8325.  	 8293.75	 8262.5 	 8231.25	  8200.  	 8168.75	 8137.5 	 8106.25	 8075.  	 8043.75	 8012.5 	 7981.25	  7950.  	 7918.75	 7887.5 	 7856.25	 7825.  	 7793.75	 7762.5 	 7731.25	  7700.  	 7668.75	 7637.5 	 7606.25	 7575.  	 7543.75	 7512.5 	 7481.25	  7450.  	 7418.75	 7387.5 	 7356.25	 7325.  	 7293.75	 7262.5 	 7231.25	  7200.  	 7168.75	 7137.5 	 7106.25	 7075.  	 7043.75	 7012.5 	 6981.25	  6950.  	 6918.75	 6887.5 	 6856.25	 6825.  	 6793.75	 6762.5 	 6731.25	  6700.  	 6668.75	 6637.5 	 6606.25	 6575.  	 6543.75	 6512.5 	 6481.25	  6450.  	 6418.75	 6387.5 	 6356.25	 6325.  	 6293.75	 6262.5 	 6231.25	  6200.  ]
# w1 points: [ 8700.  	 8668.75	 8637.5 	 8606.25	 8575.  	 8543.75	 8512.5 	 8481.25	  8450.  	 8418.75	 8387.5 	 8356.25	 8325.  	 8293.75	 8262.5 	 8231.25	  8200.  	 8168.75	 8137.5 	 8106.25	 8075.  	 8043.75	 8012.5 	 7981.25	  7950.  	 7918.75	 7887.5 	 7856.25	 7825.  	 7793.75	 7762.5 	 7731.25	  7700.  	 7668.75	 7637.5 	 7606.25	 7575.  	 7543.75	 7512.5 	 7481.25	  7450.  	 7418.75	 7387.5 	 7356.25	 7325.  	 7293.75	 7262.5 	 7231.25	  7200.  	 7168.75	 7137.5 	 7106.25	 7075.  	 7043.75	 7012.5 	 6981.25	  6950.  	 6918.75	 6887.5 	 6856.25	 6825.  	 6793.75	 6762.5 	 6731.25	  6700.  	 6668.75	 6637.5 	 6606.25	 6575.  	 6543.75	 6512.5 	 6481.25	  6450.  	 6418.75	 6387.5 	 6356.25	 6325.  	 6293.75	 6262.5 	 6231.25	  6200.  ]
# constant names:	 ['wm']
# constant identities:	 ['w1+2*w2']
# channel signed: [False	False	False]
# NI 6251 shots:	100
# kind: [None	None	None	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'channel'	'channel'	'channel']
# tolerance: [None	None	0.01	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	None	None	None]
# label: [''	''	'lab'	'1'	'Crystal_1'	'Delay_1'	'Crystal_2'	'Delay_2'	'Mixer_1'	'Mixer_2'	'Mixer_3'	'2'	'Crystal_1'	'Delay_1'	'Crystal_2'	'Delay_2'	'Mixer_1'	'Mixer_2'	'Mixer_3'	'm'	'21'	'21'	'21'	'22\''	'22\''	'22\''	'21'	'21'	'21'	'0'	'0'	'0'	'0'	'0'	'0'	''	''	'']
# units: [None	None	's'	'nm'	None	None	None	None	None	None	None	'nm'	None	None	None	None	None	None	None	'nm'	'ps'	'mm'	'mm'	'fs'	'mm'	'mm'	'fs'	'mm'	'mm'	'OD'	'deg'	'deg'	'OD'	'deg'	'deg'	''	''	'']
# name: ['w2_index'	'w1_index'	'time'	'w1'	'w1_Crystal_1'	'w1_Delay_1'	'w1_Crystal_2'	'w1_Delay_2'	'w1_Mixer_1'	'w1_Mixer_2'	'w1_Mixer_3'	'w2'	'w2_Crystal_1'	'w2_Delay_1'	'w2_Crystal_2'	'w2_Delay_2'	'w2_Mixer_1'	'w2_Mixer_2'	'w2_Mixer_3'	'wm'	'd0'	'd0_position'	'd0_zero'	'd1'	'd1_position'	'd1_zero'	'd2'	'd2_position'	'd2_zero'	'nd1'	'nd1_position'	'nd1_home'	'nd2'	'nd2_position'	'nd2_home'	'signal_mean'	'signal_std'	'signal_diff']
0.000000	0.000000	1487904082.468000	1149.425287	-9.733167	2.170625	7.133333	55.991667	0.000000	0.000000	0.000000	1149.425287	1.195833	2.323750	7.865833	55.683000	0.000000	0.000000	0.000000	383.149900	0.000140	11.499979	11.500000	0.095948	17.118880	17.118864	0.072646	12.594560	12.594548	0.134428	-40.006250	10.000000	0.175000	-40.015625	13.000000	0.008318	0.012423	-0.016637	
0.000000	1.000000	1487904082.928000	1153.568854	-9.699833	2.174688	7.091667	56.012500	0.000000	0.000000	0.000000	1149.425287	1.195833	2.323750	7.865833	55.683000	0.000000	0.000000	0.000000	383.562800	0.000140	11.499979	11.500000	0.095948	17.118880	17.118864	-0.774443	12.590980	12.591109	0.134428	-40.006250	10.000000	0.175000	-40.015625	13.000000	0.010169	0.013097	-0.020337	
0.000000	2.000000	1487904083.358000	1157.742402	-9.662333	2.178750	7.050000	56.033333	0.000000	0.000000	0.000000	1149.425287	1.195833	2.323750	7.865833	55.683000	0.000000	0.000000	0.000000	384.078900	0.000140	11.499979	11.500000	0.095948	17.118880	17.118864	-0.992163	12.587480	12.587645	0.134428	-40.006250	10.000000	0.175000	-40.015625	13.000000	0.008524	0.011054	-0.017047	
0.000000	3.000000	1487904083.798000	1161.946260	-9.620667	2.182812	7.008333	56.050000	0.000000	0.000000	0.000000	1149.425287	1.195833	2.323750	7.865833	55.683000	0.000000	0.000000	0.000000	384.491900	0.000140	11.499979	11.500000	0.095948	17.118880	17.118864	-0.878922	12.584010	12.584156	0.134428	-40.006250	10.000000	0.175000	-40.015625	13.000000	0.010426	0.011948	-0.020852	
0.000000	4.000000	1487904084.238000	1166.180758	-9.583167	2.186562	6.966667	56.070833	0.000000	0.000000	0.000000	1149.425287	1.195833	2.323750	7.865833	55.683000	0.000000	0.000000	0.000000	385.008000	0.000140	11.499979	11.500000	0.095948	17.118880	17.118864	-0.926620	12.580590	12.580744	0.134428	-40.006250	10.000000	0.175000	-40.015625	13.000000	0.010955	0.012773	-0.021909	
0.000000	5.000000	1487904084.668000	1170.446233	-9.545667	2.190625	6.920833	56.087500	0.000000	0.000000	0.000000	1149.425287	1.195833	2.323750	7.865833	55.683000	0.000000	0.000000	0.000000	385.420900	0.000140	11.499979	11.500000	0.095948	17.118880	17.118864	-0.918487	12.577180	12.577333	0.134428	-40.006250	10.000000	0.175000	-40.015625	13.000000	0.016982	0.018571	-0.033963	
0.000000	6.000000	1487904085.098000	1174.743025	-9.504000	2.194688	6.875000	56.108333	0.000000	0.000000	0.000000	1149.425287	1.195833	2.323750	7.865833	55.683000	0.000000	0.000000	0.000000	385.937100	0.000140	11.499979	11.500000	0.095948	17.118880	17.118864	-0.940078	12.573740	12.573897	0.134428	-40.006250	10.000000	0.175000	-40.015625	13.000000	0.011568	0.013900	-0.023136	
0.000000	7.000000	1487904085.508000	1179.071481	-9.462333	2.198750	6.833333	56.125000	0.000000	0.000000	0.000000	1149.425287	1.195833	2.323750	7.865833	55.683000	0.000000	0.000000	0.000000	386.350000	0.000140	11.499979	11.500000	0.095948	17.118880	17.118864	-0.931549	12.570360	12.570515	0.134428	-40.006250	10.000000	0.175000	-40.015625	13.000000	0.013499	0.015470	-0.026997	
0.000000	8.000000	1487904085.938000	1183.431953	-9.420667	2.202812	6.787500	56.145833	0.000000	0.000000	0.000000	1149.425287	1.195833	2.323750	7.865833	55.683000	0.000000	0.000000	0.000000	386.866100	0.000140	11.499979	11.500000	0.095948	17.118880	17.118864	-0.855353	12.567020	12.567163	0.134428	-40.006250	10.000000	0.175000	-40.015625	13.000000	0.013681	0.015781	-0.027361	
0.000000	9.000000	1487904086.368000	1187.824796	-9.379000	2.206875	6.737500	56.162500	0.000000	0.000000	0.000000	1149.425287	1.195833	2.323750	7.865833	55.683000	0.000000	0.000000	0.000000	387.279000	0.000140	11.499979	11.500000	0.095948	17.118880	17.118864	-0.989840	12.563620	12.563785	0.134428	-40.006250	10.000000	0.175000	-40.015625	13.000000	0.011300	0.012339	-0.022601	
0.000000	10.000000	1487904086.798000	1192.250373	-9.337333	2.210938	6.691667	56.183333	0.000000	0.000000	0.000000	1149.425287	1.195833	2.323750	7.865833	55.683000	0.000000	0.000000	0.000000	387.795100	0.000140	11.499979	11.500000	0.095948	17.118880	17.118864	-0.889839	12.560290	12.560438	0.134428	-40.006250	10.000000	0.175000	-40.015625	13.000000	0.010967	0.014376	-0.021934	
0.000000	11.000000	1487904087.218000	1196.709050	-9.291500	2.215000	6.645833	56.200000	0.000000	0.000000	0.000000	1149.425287	1.195833	2.323750	7.865833	55.683000	0.000000	0.000000	0.000000	388.208100	0.000140	11.499979	11.500000	0.095948	17.118880	17.118864	-0.906371	12.557000	12.557151	0.134428	-40.006250	10.000000	0.175000	-40.015625	13.000000	0.012367	0.015680	-0.024734	
