# PyCMDS version:	'0.8.0-development'
# system name:	'fs'
# file created:	'2017-08-10T11:23:06.440000+06:00'
# data name:	''
# data info:	''
# data origin:	'SCAN'
# queue url:	'https://drive.google.com/open?id=0BzJTClorMBuwYWNRVEFuV0xtVUU'
# acquisition url:	'https://drive.google.com/open?id=0BzJTClorMBuwYnl1SFg2MG9ySDg'
# scan url:	'https://drive.google.com/open?id=0BzJTClorMBuwb3dVMnhwZGx6REU'
# axis names:	 ['w1']
# axis identities:	 ['w1']
# axis units:	 ['wn']
# axis interpolate:	 [False]
# w1 points: [ 6200.	 6250.	 6300.	 6350.	 6400.	 6450.	 6500.	 6550.	 6600.	 6650.	  6700.	 6750.	 6800.	 6850.	 6900.	 6950.	 7000.	 7050.	 7100.	 7150.	  7200.	 7250.	 7300.	 7350.	 7400.	 7450.	 7500.	 7550.	 7600.	 7650.	  7700.	 7750.	 7800.	 7850.	 7900.	 7950.	 8000.	 8050.	 8100.	 8150.	  8200.	 8250.	 8300.	 8350.	 8400.	 8450.	 8500.	 8550.	 8600.	 8650.	  8700.]
# constant names:	 []
# constant identities:	 []
# channel signed: [False	False	False]
# PCI-6251 shots:	100
# kind: [None	None	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'hardware'	'channel'	'channel'	'channel']
# tolerance: [None	0.01	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	None	None	None]
# label: [''	'lab'	'1'	'Crystal_1'	'Delay_1'	'Crystal_2'	'Delay_2'	'Mixer_1'	'Mixer_2'	'Mixer_3'	'2'	'Crystal_1'	'Delay_1'	'Crystal_2'	'Delay_2'	'Mixer_1'	'Mixer_2'	'Mixer_3'	'm'	'22\''	'22\''	'22\''	'21'	'21'	'21'	''	''	'']
# units: [None	's'	'nm'	None	None	None	None	None	None	None	'nm'	None	None	None	None	None	None	None	'nm'	'fs'	'mm'	'mm'	'fs'	'mm'	'mm'	''	''	'']
# name: ['w1_index'	'time'	'w1'	'w1_Crystal_1'	'w1_Delay_1'	'w1_Crystal_2'	'w1_Delay_2'	'w1_Mixer_1'	'w1_Mixer_2'	'w1_Mixer_3'	'w2'	'w2_Crystal_1'	'w2_Delay_1'	'w2_Crystal_2'	'w2_Delay_2'	'w2_Mixer_1'	'w2_Mixer_2'	'w2_Mixer_3'	'wm'	'd1'	'd1_position'	'd1_zero'	'd2'	'd2_position'	'd2_zero'	'signal'	'chopper1'	'chopper2']
0.000000	1502382190.115000	1612.903226	-3.491500	2.511563	0.708333	57.079167	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	-1.574663	12.472710	12.472972	0.002487	-1.000000	-1.000000	
1.000000	1502382193.496000	1600.000000	-3.729000	2.509063	0.920833	57.087500	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	0.074926	12.473190	12.473178	0.003207	-1.000000	-1.000000	
2.000000	1502382196.896000	1587.301587	-3.958167	2.506250	1.129167	57.091667	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	0.025749	12.473440	12.473436	0.003580	-1.000000	-1.000000	
3.000000	1502382200.282000	1574.803150	-4.183167	2.503437	1.329167	57.095833	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	0.286521	12.473790	12.473742	0.003815	-1.000000	-1.000000	
4.000000	1502382203.660000	1562.500000	-4.395667	2.500000	1.529167	57.095833	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	-0.684949	12.474020	12.474134	0.003830	-1.000000	-1.000000	
5.000000	1502382207.033000	1550.387597	-4.604000	2.496563	1.720833	57.100000	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	-1.950242	12.474250	12.474575	0.004120	-1.000000	-1.000000	
6.000000	1502382210.435000	1538.461538	-4.808167	2.493125	1.912500	57.095833	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	-0.253943	12.475010	12.475052	0.004359	-1.000000	-1.000000	
7.000000	1502382213.818000	1526.717557	-5.004000	2.489063	2.095833	57.095833	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	3.097482	12.476130	12.475614	0.004408	-1.000000	-1.000000	
8.000000	1502382217.186000	1515.151515	-5.191500	2.485000	2.275000	57.091667	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	-0.702905	12.476090	12.476207	0.004422	-1.000000	-1.000000	
9.000000	1502382220.574000	1503.759398	-5.374833	2.480625	2.454167	57.087500	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	3.584179	12.477440	12.476843	0.004493	-1.000000	-1.000000	
10.000000	1502382223.947000	1492.537313	-5.554000	2.476250	2.625000	57.079167	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	-0.729927	12.477420	12.477542	0.004534	-1.000000	-1.000000	
11.000000	1502382227.323000	1481.481481	-5.724833	2.471563	2.795833	57.075000	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	3.601554	12.478860	12.478260	0.004537	-1.000000	-1.000000	
12.000000	1502382230.709000	1470.588235	-5.891500	2.466563	2.962500	57.066667	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	-1.088374	12.478860	12.479041	0.004635	-1.000000	-1.000000	
13.000000	1502382234.090000	1459.854015	-6.054000	2.461875	3.125000	57.058333	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.344322	12.480240	12.479849	0.004654	-1.000000	-1.000000	
14.000000	1502382237.480000	1449.275362	-6.212333	2.456562	3.283333	57.045833	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	-0.856450	12.480550	12.480693	0.004641	-1.000000	-1.000000	
15.000000	1502382240.859000	1438.848921	-6.362333	2.451250	3.437500	57.037500	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	0.411290	12.481650	12.481581	0.004671	-1.000000	-1.000000	
16.000000	1502382244.262000	1428.571429	-6.508167	2.445937	3.591667	57.025000	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	1.363023	12.482710	12.482483	0.004604	-1.000000	-1.000000	
17.000000	1502382247.657000	1418.439716	-6.654000	2.440313	3.741667	57.012500	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	1.897098	12.483760	12.483444	0.004586	-1.000000	-1.000000	
18.000000	1502382251.039000	1408.450704	-6.791500	2.434687	3.887500	56.995833	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.317368	12.484790	12.484404	0.004632	-1.000000	-1.000000	
19.000000	1502382254.413000	1398.601399	-6.924833	2.429063	4.029167	56.983333	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.011242	12.485760	12.485425	0.004677	-1.000000	-1.000000	
20.000000	1502382257.798000	1388.888889	-7.054000	2.423125	4.170833	56.966667	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.256300	12.486820	12.486444	0.004747	-1.000000	-1.000000	
21.000000	1502382261.171000	1379.310345	-7.183167	2.417187	4.308333	56.954167	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.620096	12.487950	12.487513	0.004742	-1.000000	-1.000000	
22.000000	1502382264.553000	1369.863014	-7.304000	2.411250	4.441667	56.937500	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.134426	12.488940	12.488584	0.004795	-1.000000	-1.000000	
23.000000	1502382267.938000	1360.544218	-7.424833	2.405000	4.575000	56.920833	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.466088	12.490110	12.489699	0.004871	-1.000000	-1.000000	
24.000000	1502382271.315000	1351.351351	-7.537333	2.398750	4.704167	56.900000	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	1.712062	12.491100	12.490815	0.004932	-1.000000	-1.000000	
25.000000	1502382274.697000	1342.281879	-7.649833	2.392500	4.829167	56.883333	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.568539	12.492400	12.491972	0.004866	-1.000000	-1.000000	
26.000000	1502382278.081000	1333.333333	-7.758167	2.386250	4.954167	56.862500	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.426484	12.493530	12.493126	0.004872	-1.000000	-1.000000	
27.000000	1502382281.463000	1324.503311	-7.862333	2.379688	5.079167	56.845833	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.683492	12.494770	12.494323	0.004862	-1.000000	-1.000000	
28.000000	1502382284.844000	1315.789474	-7.966500	2.373125	5.195833	56.825000	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.351592	12.495900	12.495508	0.004805	-1.000000	-1.000000	
29.000000	1502382288.227000	1307.189542	-8.062333	2.366563	5.316667	56.804167	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.684073	12.497190	12.496743	0.004819	-1.000000	-1.000000	
30.000000	1502382291.598000	1298.701299	-8.162333	2.360000	5.429167	56.783333	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.392685	12.498360	12.497961	0.004766	-1.000000	-1.000000	
31.000000	1502382294.982000	1290.322581	-8.254000	2.353438	5.545833	56.762500	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.920714	12.499710	12.499223	0.004747	-1.000000	-1.000000	
32.000000	1502382298.368000	1282.051282	-8.345667	2.346875	5.654167	56.741667	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.360184	12.500870	12.500477	0.004701	-1.000000	-1.000000	
33.000000	1502382301.758000	1273.885350	-8.429000	2.340000	5.766667	56.720833	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.541149	12.502180	12.501757	0.004561	-1.000000	-1.000000	
34.000000	1502382305.145000	1265.822785	-8.516500	2.333125	5.870833	56.695833	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.504478	12.503460	12.503043	0.004435	-1.000000	-1.000000	
35.000000	1502382308.531000	1257.861635	-8.599833	2.326250	5.979167	56.675000	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.790940	12.504800	12.504335	0.004303	-1.000000	-1.000000	
36.000000	1502382311.914000	1250.000000	-8.674833	2.319375	6.079167	56.650000	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.330166	12.506040	12.505652	0.004223	-1.000000	-1.000000	
37.000000	1502382315.292000	1242.236025	-8.754000	2.312500	6.183333	56.629167	0.000000	0.000000	0.000000	1298.701299	3.033333	2.267500	5.911667	56.766333	0.000000	0.000000	0.000000	1620.082800	-0.060007	12.499990	12.500000	2.507608	12.507370	12.506952	0.004173	-1.000000	-1.000000	
