1.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-500.003202	12.537681	-0.010211	-0.038476	-0.017356	-0.000051	0.000704	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-579.925159	12.537681	-0.010142	-0.036717	-0.017714	-0.000047	0.001372	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-659.980542	12.537681	-0.009979	-0.039598	-0.019571	-0.000053	0.000038	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-739.902499	12.537681	-0.010458	-0.039376	-0.018473	-0.000056	-0.000596	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-819.957882	12.537681	-0.009843	-0.037938	-0.017435	-0.000060	-0.000343	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-900.013265	12.537681	-0.010641	-0.036994	-0.017557	-0.000055	0.000583	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-980.068648	12.537681	-0.009911	-0.037693	-0.019647	-0.000049	0.002164	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-1059.923892	12.537681	-0.010631	-0.040886	-0.019506	-0.000058	-0.000180	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-1140.112701	12.537681	-0.010237	-0.038164	-0.017919	-0.000057	0.000014	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-1219.901232	12.537681	-0.009988	-0.037859	-0.016996	-0.000036	-0.002377	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-1300.090041	12.537681	-0.010376	-0.036825	-0.019127	-0.000046	-0.000004	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-1380.011998	12.537681	-0.010307	-0.041071	-0.019382	-0.000042	-0.000494	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-1460.067381	12.537681	-0.010399	-0.038459	-0.017420	-0.000044	-0.001461	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-1539.922625	12.537681	-0.010197	-0.037709	-0.017422	-0.000057	0.000098	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-1620.178147	12.537681	-0.010731	-0.038470	-0.017418	-0.000054	0.000347	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-1700.033391	12.537681	-0.009817	-0.036278	-0.017783	-0.000043	0.003167	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-1779.955348	12.537681	-0.009802	-0.040179	-0.020001	-0.000053	0.001792	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-1860.010731	12.537681	-0.010748	-0.039634	-0.018646	-0.000053	0.000749	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-1939.932688	12.537681	-0.010261	-0.038439	-0.017814	-0.000040	-0.000266	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-2019.988071	12.537681	-0.010523	-0.037123	-0.017175	-0.000051	0.000590	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-2099.910028	12.537681	-0.009758	-0.038346	-0.019033	-0.000044	0.000091	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-2179.965411	12.537681	-0.011251	-0.040411	-0.018565	-0.000054	0.000541	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
23.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-2259.954081	12.537681	-0.009617	-0.037295	-0.017865	-0.000047	0.000708	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
24.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-2340.009464	12.537681	-0.010508	-0.038160	-0.017918	-0.000057	0.000913	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-2419.931421	12.537681	-0.010241	-0.039092	-0.019761	-0.000044	0.000432	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26.000000	1149.425287	1.000000	1226.241570	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-2499.986804	12.537681	-0.010577	-0.040364	-0.019054	-0.000051	-0.000600	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.000000	1155.922368	1.000000	1226.241570	1.000000	800.000000	4.000000	1155.880700	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-499.828302	12.538128	-0.010603	-0.039624	-0.019647	-0.000055	0.000880	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.000000	1155.922368	1.000000	1226.241570	1.000000	800.000000	4.000000	1155.880700	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-579.883685	12.538128	-0.010275	-0.038879	-0.016882	-0.000054	0.001399	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.000000	1155.922368	1.000000	1226.241570	1.000000	800.000000	4.000000	1155.880700	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-659.939068	12.538128	-0.009779	-0.037338	-0.018009	-0.000055	0.001853	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.000000	1155.922368	1.000000	1226.241570	1.000000	800.000000	4.000000	1155.880700	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-739.927738	12.538128	-0.009779	-0.038059	-0.018101	-0.000059	0.000974	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31.000000	1155.922368	1.000000	1226.241570	1.000000	800.000000	4.000000	1155.880700	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-819.983121	12.538128	-0.010233	-0.037160	-0.018024	-0.000058	0.001861	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32.000000	1155.922368	1.000000	1226.241570	1.000000	800.000000	4.000000	1155.880700	NaN	NaN	0.000000	104.500000	1.236575	12.501465	-900.038504	12.538128	-0.010210	-0.040414	-0.020208	-0.000044	-0.000505	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
