1.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	174.924840	12.542971	-0.010104	-0.039351	-0.018861	-0.000039	-0.000518	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	162.516255	12.542971	-0.009924	-0.038573	-0.018332	-0.000046	0.001285	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	150.040958	12.542971	-0.010562	-0.039221	-0.019772	-0.000056	0.001722	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	137.498948	12.542971	-0.010407	-0.040036	-0.019638	-0.000050	-0.000010	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	125.223789	12.542971	-0.010765	-0.039360	-0.019089	-0.000050	-0.000556	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	112.548354	12.542971	-0.010446	-0.038964	-0.019750	-0.000051	-0.000238	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	100.073057	12.542971	-0.009940	-0.038350	-0.018459	-0.000040	0.000240	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	87.531047	12.542971	-0.010531	-0.038237	-0.017742	-0.000046	-0.000737	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	74.922324	12.542971	-0.010216	-0.037607	-0.018171	-0.000053	0.000159	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	62.513740	12.542971	-0.010425	-0.039810	-0.018920	-0.000039	0.000354	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	49.905017	12.542971	-0.010329	-0.038342	-0.017691	-0.000054	0.000569	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	37.629858	12.542971	-0.009950	-0.037379	-0.017079	-0.000049	0.001006	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	24.820997	12.542971	-0.010113	-0.035793	-0.017409	-0.000047	0.000360	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	12.545838	12.542971	-0.010224	-0.037200	-0.017179	-0.000060	0.000213	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	-0.062885	12.542971	-0.010097	-0.038488	-0.018904	-0.000046	0.000259	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	-12.604895	12.542971	-0.009936	-0.038806	-0.017602	-0.000048	0.000209	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	-25.013479	12.542971	-0.009636	-0.037396	-0.017358	-0.000046	-0.000574	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18.000000	1149.425287	1.000000	1155.401502	1.000000	800.000000	4.000000	1149.495500	NaN	NaN	0.000000	104.500000	1.531818	12.501990	-37.622202	12.542971	-0.009660	-0.037329	-0.017364	-0.000048	0.001135	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
